NAME,DATE,WEEKDAY,TIME,CPU,BW,MEM,CPU_D,BW_D,MEM_D
SUDC-01,2011-03-07,MON,00:30:00,1066,16,5885,1066.0,16.0,5882.5
SUDC-01,2011-03-07,MON,00:34:00,10132,13324,5898,10863.01,9692.11,5898.94
SUDC-01,2011-03-07,MON,00:40:00,2799,10110,5907,2799.0,9692.11,5904.99
SUDC-01,2011-03-07,MON,00:45:00,0,18258,5757,0.0,17944.74,5755.8
SUDC-01,2011-03-07,MON,00:50:00,666,4353,5771,666.0,4167.32,5773.2
SUDC-01,2011-03-07,MON,00:55:00,933,3666,5773,933.0,3746.13,5773.2
SUDC-01,2011-03-07,MON,01:00:00,2799,2926,5802,2799.0,2918.82,5803.64
SUDC-01,2011-03-07,MON,01:04:00,266,5565,5926,266.0,5162.61,5929.52
SUDC-01,2011-03-07,MON,01:10:00,533,4016,5929,533.0,4167.32,5929.52
SUDC-01,2011-03-07,MON,01:14:00,133,8492,5768,133.0,9692.11,5768.52
SUDC-01,2011-03-07,MON,01:20:00,133,246,5658,133.0,252.71,5658.05
SUDC-01,2011-03-07,MON,01:25:00,133,239,5612,133.0,252.71,5610.67
SUDC-01,2011-03-07,MON,01:30:00,133,185,5635,133.0,182.93,5634.72
SUDC-01,2011-03-07,MON,01:35:00,133,212,5635,133.0,215.86,5634.72
SUDC-01,2011-03-07,MON,01:39:00,533,191,5683,533.0,182.93,5684.4
SUDC-01,2011-03-07,MON,01:44:00,133,156,5673,133.0,156.45,5676.08
SUDC-01,2011-03-07,MON,01:50:00,133,176,5615,133.0,182.93,5615.0
SUDC-01,2011-03-07,MON,01:55:00,133,149,5536,133.0,156.45,5517.41
SUDC-01,2011-03-07,MON,01:59:00,266,132,5620,266.0,134.01,5618.88
SUDC-01,2011-03-07,MON,02:04:00,533,159,5633,533.0,156.45,5634.72
SUDC-01,2011-03-07,MON,02:10:00,0,187,5657,0.0,182.93,5658.05
SUDC-01,2011-03-07,MON,02:14:00,266,121,5580,266.0,113.58,5578.59
